,article,av_views,month,q_wikidata,year
4763,盧氏孔燈鱂,0.4117647058823529,3,Q6422785,2023
4764,德氏非洲脂鯉,0.0,3,Q5595881,2023
4765,裸頭鬍鯰,0.14285714285714285,3,Q1109237,2023
4766,黃帶歧鬚鮠,0.0,3,Q5418379,2023
4767,尖齒鮭脂鯉,0.25,3,Q6416323,2023
4768,斑矮長頜魚,0.0,3,Q11080277,2023
4769,纓瘦波魚,0.125,3,Q3758421,2023
4770,動齒真吸唇鱨,0.03571428571428571,3,Q1104879,2023
4771,布氏針鰍鯰,0.07692307692307693,3,Q3758148,2023
4772,華麗金鱨,0.0,3,Q535189,2023
4773,蘇丹球麗魚,0.06896551724137931,3,Q6414973,2023
4774,高翅副項鱨,0.38461538461538464,3,Q932876,2023
4775,康皮氏魮,0.08333333333333333,3,Q2600756,2023
4776,細彩短鯛,0.08333333333333333,3,Q1576636,2023
4777,喀麥隆巧鰨,0.08333333333333333,3,Q901142,2023
4778,土拉卡湖伴麗魚,0.25,3,Q967590,2023
4779,長頜異吻象鼻魚,0.0,3,Q1974843,2023
4780,馬氏盤唇鱨,0.17647058823529413,3,Q1096652,2023
4781,斯蔕祕鱂,0.06666666666666667,3,Q6422100,2023
4782,梅氏帚麗鯛,0.07692307692307693,3,Q9074668,2023
4783,尾斑平鰭鮠,0.0,3,Q599614,2023
4784,斯氏底鰕鱂,0.05263157894736842,3,Q1150768,2023
4785,赭帶扁花鱂,0.0,3,Q3762136,2023
4786,蘭氏矮非洲脂鯉,0.0,3,Q5499513,2023
4787,楯魮,0.05263157894736842,3,Q2006654,2023
4788,尼羅河安氏細尾鯰,0.0,3,Q3759855,2023
4789,姆巴氏魮,0.07142857142857142,3,Q3753083,2023
4790,長吻複齒脂鯉,0.3333333333333333,3,Q3754023,2023
4791,斯坦氏突吻魚,0.0625,3,Q3759332,2023
4792,泰恩瘦波魚,0.08333333333333333,3,Q3758000,2023
4793,加彭鬍鯰,0.0625,3,Q3761596,2023
4794,蝮吻錐頜象鼻魚,0.35294117647058826,3,Q3109458,2023
4795,棘歧鬚鮠,0.0,3,Q3754697,2023
4796,隱棘平鰭鮠,0.0,3,Q5488929,2023
4797,托氏耀鯰,0.0,3,Q6429779,2023
4798,駝紋歧鬚鮠,0.0,3,Q3753308,2023
4799,似鯉異吻象鼻魚,0.11764705882352941,3,Q10885787,2023
4800,伍氏旗鱂,0.0,3,Q5536686,2023
4801,盧亞矮脂鯉,0.0,3,Q6421450,2023
4802,細尾岩頭長頜魚,0.0,3,Q2436750,2023
4803,德氏鬍鯰,0.1111111111111111,3,Q3758005,2023
4804,拉飛尼河旗鱂,0.2,3,Q8202576,2023
4805,維氏半桿脂鯉,0.0,3,Q5563734,2023
4806,尼氏褶唇麗魚,0.058823529411764705,3,Q3753768,2023
4807,副噬脂鯉,0.0,3,Q5501386,2023
4808,門羅氏麗鰕鱂,0.0,3,Q972141,2023
4809,索倫歧鬚鮠,0.0,3,Q3765536,2023
4810,砂盤唇鱨,0.058823529411764705,3,Q1096624,2023
4811,非洲旗鱂,0.0,3,Q5621884,2023
4812,基西魮,0.05555555555555555,3,Q2281494,2023
4813,點鰭紅眼脂鯉,0.25,3,Q387204,2023
4814,條紋伴麗魚,0.045454545454545456,3,Q966368,2023
4815,哈恩鬍鯰,0.058823529411764705,3,Q1109697,2023
4816,鰻鬍鯰,0.20833333333333334,3,Q2636666,2023
4817,戴莫氏魮,0.1111111111111111,3,Q2471046,2023
4818,費氏長頜魚,0.0,3,Q6421840,2023
4819,鳥斑隆頭麗魚,0.1,3,Q5794033,2023
4820,紅唇矮脂鯉,0.0,3,Q6421572,2023
4821,克勞森氏魮,0.05555555555555555,3,Q1806918,2023
4822,斑點魮,0.05263157894736842,3,Q967628,2023
4823,瓦魮,0.07142857142857142,3,Q664546,2023
4824,短背紋鮭脂鯉,0.0,3,Q5652183,2023
4825,澤生副長頷魚,0.08333333333333333,3,Q5566938,2023
4826,馬查杜氏魮,0.03225806451612903,3,Q2784710,2023
4827,埃氏旗鱂,0.0,3,Q8202549,2023
4828,大尾歧鬚鮠,0.0,3,Q3758935,2023
4829,特氏新唇脂鯉,0.0,3,Q5505571,2023
4830,斑點銼口象鼻魚,0.058823529411764705,3,Q6405854,2023
4831,柔矮長頜魚,0.0,3,Q5821781,2023
4832,磨齒穴麗魚,0.0625,3,Q2962879,2023
4833,艾氏底鰕鱂,0.09523809523809523,3,Q129438,2023
4834,萊昂球麗魚,0.0,3,Q2106666,2023
4835,耶依魮,0.05555555555555555,3,Q2416943,2023
4836,直口擬長頜魚,0.15,3,Q5931386,2023
4837,大鼻野鯪,0.08333333333333333,3,Q140213,2023
4838,賽氏帚麗鯛,0.0,3,Q6418120,2023
4839,喀麥隆異吻象鼻魚,0.06666666666666667,3,Q6411420,2023
4840,阿博鬍鯰,0.16666666666666666,3,Q6430154,2023
4841,德氏小髯魮,0.15384615384615385,3,Q307727,2023
4842,庫盧魮,0.058823529411764705,3,Q2362505,2023
4843,薩氏異唇鱨,0.06666666666666667,3,Q1096397,2023
4844,西域矮脂鯉,0.0,3,Q5670657,2023
4845,托氏副非鯽,0.0,3,Q5897224,2023
4846,鏟吻護尾鮠,0.0,3,Q545246,2023
4847,卡莫隆魮,0.05,3,Q773329,2023
4848,威氏突吻魚,0.034482758620689655,3,Q3755705,2023
4849,大眼鮭脂鯉,0.15789473684210525,3,Q5493998,2023
4850,美麗草鱂,0.0,3,Q2824056,2023
4851,斯氏長嘴鱲,0.10526315789473684,3,Q1103848,2023
4852,多克瑪鱨,0.0,3,Q5567892,2023
4853,短頭擬長頜魚,0.14285714285714285,3,Q6404695,2023
4854,短吻副南麗魚,0.09090909090909091,3,Q5595756,2023
4855,考氏麗鱂,0.1,3,Q6413496,2023
4856,剛果紋鮭脂鯉,0.0,3,Q6403139,2023
4857,剛果河圓咽麗魚,0.05263157894736842,3,Q928258,2023
4858,短鬚剛果鰍鯰,0.07142857142857142,3,Q3764897,2023
4859,沃納氏突吻魚,0.13333333333333333,3,Q3756125,2023
4860,黑鰭歧鬚鮠,0.034482758620689655,3,Q3757277,2023
4861,黑腹歧鬚鮠,0.42857142857142855,3,Q1543723,2023
4862,多帶錫伯鯰,0.0,3,Q3758492,2023
4863,盧氏瘦波魚,0.05,3,Q3760011,2023
4864,懷氏河棱鯡,0.047619047619047616,3,Q6412877,2023
4865,斯氏結耙非鯽,0.0,3,Q2966714,2023
4866,兇突吻魚,0.034482758620689655,3,Q3760800,2023
4867,美口球麗魚,0.14285714285714285,3,Q3023482,2023
4868,小矮脂鯉,0.0,3,Q905738,2023
4869,盾形魮,0.05,3,Q2510315,2023
4870,伊氏卉鱂,0.0,3,Q3764979,2023
4871,喀麥隆杜鰍鯰,0.0,3,Q5488155,2023
4872,銀斑扁鱂,0.07692307692307693,3,Q5613424,2023
4873,大眼長頜魚,0.07692307692307693,3,Q6421735,2023
4874,尼日爾長嘴鱲,0.1111111111111111,3,Q1103812,2023
4875,多枝假鰓鱂,0.0,3,Q5558323,2023
4876,黑耀鯰,0.11764705882352941,3,Q6430000,2023
4877,塞氏紋鮭脂鯉,0.0,3,Q5510180,2023
4878,小口擬長頜魚,0.15384615384615385,3,Q5510905,2023
4879,喀麥隆底鰕鱂,0.0,3,Q8963106,2023
4880,迪蒂魮,0.23076923076923078,3,Q2260538,2023
4881,珍氏寧巴鰕鱂,0.0,3,Q5610227,2023
4882,托氏亮麗鯛,0.26666666666666666,3,Q5846704,2023
4883,斑紋旗鱂,0.375,3,Q8202578,2023
4884,緣尾帚齒非鯽,0.0,3,Q5629517,2023
4885,達氏鬍鯰,0.07692307692307693,3,Q3759400,2023
4886,小副電鯰,0.21428571428571427,3,Q3753356,2023
4887,彼德氏寧巴鰕鱂,0.0,3,Q5526860,2023
4888,布氏假鰓鱂,0.0625,3,Q3759484,2023
4889,條尾魮,0.1,3,Q3404991,2023
4890,貝茨歧鬚鮠,0.0625,3,Q2878746,2023
4891,于倫耀鯰,0.08333333333333333,3,Q3758139,2023
4892,尖吻河棱鯡,0.06666666666666667,3,Q5567825,2023
4893,巴斯蒂歧鬚鮠,0.0,3,Q3757532,2023
4894,哈氏長頜魚,0.05,3,Q5496984,2023
4895,尾紋歧鬚鮠,0.0,3,Q3758310,2023
4896,橫帶彩短鯛,0.05263157894736842,3,Q1337369,2023
4897,卡德氏魮,0.07142857142857142,3,Q2352239,2023
4898,格氏扁鱂,0.0,3,Q8776636,2023
4899,費氏旗鱂,0.6,3,Q8202559,2023
4900,克氏岩頭長頜魚,0.0,3,Q6421730,2023
4901,四鬚野鯪,0.06666666666666667,3,Q3751794,2023
4902,拉曼氏魮,0.05555555555555555,3,Q592495,2023
4903,波氏多鰭魚,0.8,3,Q11144288,2023
4904,斯氏鮨麗魚,0.0,3,Q5612344,2023
4905,大唇鬍鯰,0.058823529411764705,3,Q3763022,2023
4906,孔古銼口象鼻魚,0.07692307692307693,3,Q5544411,2023
4907,猩紅扁鱂,0.0,3,Q5742121,2023
4908,安戈爾盤唇鱨,0.2,3,Q1096406,2023
4909,金斯利結耙非鯽,0.0,3,Q282612,2023
4910,奇異彎頜象鼻魚,0.03333333333333333,3,Q5746142,2023
4911,鮭形長嘴鱲,0.07692307692307693,3,Q970083,2023
4912,姆布魨,1.1612903225806452,3,Q1516813,2023
4913,短刺魮,0.05,3,Q2460620,2023
4914,剛果河小鮭脂鯉,0.0,3,Q3023140,2023
4915,細擬四鬚魮,0.21428571428571427,3,Q1104720,2023
4916,埃塞魮,0.05555555555555555,3,Q2184500,2023
4917,長身矮脂鯉,0.0,3,Q5736633,2023
4918,鱗頭剛果麗魚,0.0,3,Q3704371,2023
4919,約氏金鱨,0.0,3,Q1828813,2023
4920,札爾皮魮,0.06666666666666667,3,Q3752018,2023
4921,潛電鯰,0.10526315789473684,3,Q3759326,2023
4922,長尾耀鯰,0.15789473684210525,3,Q3755101,2023
4923,柯里野鯪,0.16666666666666666,3,Q633045,2023
4924,緣鬍鯰,0.25,3,Q3766028,2023
4925,長鰭非洲脂鯉,0.047619047619047616,3,Q221795,2023
4926,蜥紋扁花鱂,0.0,3,Q3761510,2023
4927,沃爾歐文錫伯鯰,0.0,3,Q9009335,2023
4928,施氏歧鬚鮠,0.0,3,Q3764786,2023
4929,半網紋突吻魚,0.0625,3,Q3760321,2023
4930,沃克氏魮,0.0625,3,Q2373200,2023
4931,幾內亞瘦波魚,0.13333333333333333,3,Q3758100,2023
4932,利比里亞麗鱂,0.0,3,Q5597116,2023
4933,側頭耀鯰,0.07142857142857142,3,Q3755247,2023
4934,多鬚盤唇鱨,0.06666666666666667,3,Q1097776,2023
4935,達氏旗鱂,0.0,3,Q8202546,2023
4936,小頭彩短鯛,0.3333333333333333,3,Q1575078,2023
4937,洛氏旗鱂,0.0,3,Q15694128,2023
4938,矮小鮭脂鯉,0.0,3,Q929210,2023
4939,藍氏平鰭鮠,0.0,3,Q8197777,2023
4940,阿特休平鰭鮠,0.0,3,Q5540169,2023
4941,富特魮,0.07142857142857142,3,Q3751670,2023
4942,拉穆扁鱂,0.08333333333333333,3,Q312123,2023
4943,寬果異吻象鼻魚,0.058823529411764705,3,Q6412814,2023
4944,頭魮,0.05555555555555555,3,Q1994114,2023
4945,剛果河小棱鯡,0.07142857142857142,3,Q5912319,2023
4946,蒼白高背鱨,0.0,3,Q5523728,2023
4947,駝背彎頜象鼻魚,0.7142857142857143,3,Q5540805,2023
4948,格連登歧鬚鮠,0.2857142857142857,3,Q3763195,2023
4949,圖騰脂鯉,0.2,3,Q5314879,2023
4950,寬體溝鱨,0.0,3,Q4740225,2023
4951,福氏狗脂鯉,0.625,3,Q2128982,2023
4952,迪氏盤唇鱨,0.034482758620689655,3,Q944053,2023
4953,蒂氏扁髯鯰,0.16666666666666666,3,Q1934258,2023
4954,斯考頓魨,0.2727272727272727,3,Q548105,2023
4955,德氏金鱨,0.16666666666666666,3,Q5861292,2023
4956,細身遠紋麗魚,0.0,3,Q5796178,2023
4957,格氏異吻象鼻魚,0.4166666666666667,3,Q11111173,2023
4958,大頭矮脂鯉,0.0,3,Q5732853,2023
4959,細絲魮,0.07142857142857142,3,Q2917377,2023
4960,盲刺鳅,0.25,3,Q5666123,2023
4961,沙里長嘴鱲,0.058823529411764705,3,Q1103738,2023
4962,卡多朿氏魮,0.05555555555555555,3,Q3002795,2023
4963,南非平鰭鮠,0.0,3,Q3643528,2023
4964,眼尾半線琴脂鯉,0.06666666666666667,3,Q591498,2023
4965,下口複齒脂鯉,0.0,3,Q6421577,2023
4966,喀麥隆盤唇鱨,0.045454545454545456,3,Q2739050,2023
4967,比氏鬍鯰,0.03333333333333333,3,Q6429917,2023
4968,比氏突頜麗魚,0.0,3,Q3005441,2023
4969,亞晴斑矛耙麗魚,0.0,3,Q760301,2023
4970,長絲異鰓鯰,0.43333333333333335,3,Q1856859,2023
4971,剛果盤唇鱨,0.0,3,Q3757267,2023
4972,鐮野鯪,0.1,3,Q2286407,2023
4973,軟刺魮,0.13333333333333333,3,Q2740544,2023
4974,托氏電鯰,0.14285714285714285,3,Q3753138,2023
4975,黑體歧鬚鮠,0.0,3,Q3757130,2023
4976,海氏旗鱂,0.0,3,Q8202568,2023
4977,格雷氏野鯪,0.06666666666666667,3,Q3751751,2023
4978,史氏歧鬚鮠,0.0,3,Q3763948,2023
4979,裸頭彩短鯛,0.13636363636363635,3,Q3758503,2023
4980,光背魚,0.5833333333333334,3,Q387286,2023
4981,杜氏大唇麗魚,0.16666666666666666,3,Q2698794,2023
4982,蘇比魮,0.05,3,Q2147252,2023
4983,迪亞魮,0.058823529411764705,3,Q2224358,2023
4984,飾妝金鱨,0.06666666666666667,3,Q3755728,2023
4985,利奧波德異吻象鼻魚,0.05555555555555555,3,Q5564963,2023
4986,賴氏旗鱂,0.0,3,Q8202592,2023
4987,塞氏刺鰍,0.2222222222222222,3,Q6411001,2023
4988,中間底鰕鱂,0.0,3,Q8963103,2023
4989,小眼細鬍鯰,0.15384615384615385,3,Q1109216,2023
4990,安氏多鰭魚,1.5357142857142858,3,Q1099725,2023
4991,大鼻愛砂鮠,0.0,3,Q2842049,2023
4992,玫瑰伴麗魚,0.3,3,Q966377,2023
4993,梅氏半桿脂鯉,0.13793103448275862,3,Q11682429,2023
4994,侏魮,0.05,3,Q2202603,2023
4995,阿氏異吻象鼻魚,0.29411764705882354,3,Q6412673,2023
4996,克氏金鱨,0.045454545454545456,3,Q1444613,2023
4997,班韋球麗魚,0.2,3,Q3061520,2023
4998,厄氏異吻象鼻魚,0.05263157894736842,3,Q5672332,2023
4999,西氏耀鯰,0.07692307692307693,3,Q3759022,2023
5000,盔彎頜象鼻魚,0.07692307692307693,3,Q5533347,2023
5001,雙帶非洲鮭鯉,0.0,3,Q5501265,2023
5002,巴奇氏歧鬚鮠,0.0,3,Q3758723,2023
5003,扁花鱂,0.05555555555555555,3,Q3763205,2023
5004,哈氏短脂鯉,0.5833333333333334,3,Q5812457,2023
5005,飾裝副南麗魚,0.3333333333333333,3,Q5678714,2023
5006,喀麥隆旗鱂,0.0,3,Q1723011,2023
5007,剛果小口貪食脂鯉,0.0,3,Q5553198,2023
5008,美球麗魚,0.0,3,Q6414647,2023
5009,多斑複齒脂鯉,0.0,3,Q6421595,2023
5010,野副克奈氏魚,0.08333333333333333,3,Q6407306,2023
5011,克氏彎頜象鼻魚,0.0,3,Q5547934,2023
5012,希爾扁鱂,0.07692307692307693,3,Q11006283,2023
5013,弗氏異吻象鼻魚,0.125,3,Q6412591,2023
5014,托氏彩短鯛,0.23529411764705882,3,Q1578526,2023
5015,暗側湖棲花鱂,0.0,3,Q6422726,2023
5016,尼羅河歧鬚鮠,0.08333333333333333,3,Q2517259,2023
5017,安氏矮脂鯉,0.0,3,Q6421613,2023
5018,魏氏多鰭魚,0.7096774193548387,3,Q150523,2023
5019,秀麗旗鱂,0.0625,3,Q5391909,2023
5020,黑緣刺鰍,0.35714285714285715,3,Q6412011,2023
5021,大頭彎頜象鼻魚,0.125,3,Q5907397,2023
5022,尖齒小鮭脂鯉,0.6,3,Q2716875,2023
5023,寬額歧鬚鮠,0.0,3,Q3763666,2023
5024,小奇鱗魮,0.14285714285714285,3,Q2286783,2023
5025,短翼複齒脂鯉,0.0,3,Q6421670,2023
5026,巴托氏非洲脂鯉,0.0,3,Q6415693,2023
5027,齿头鲱,0.3333333333333333,3,Q904038,2023
5028,剛果異唇鱨,0.07142857142857142,3,Q524341,2023
5029,克氏細歧鬚鱨,0.0,3,Q13780082,2023
5030,黑尾非洲脂鯉,0.08333333333333333,3,Q5503455,2023
5031,伍氏鮈麗魚,0.23076923076923078,3,Q5667478,2023
5032,小矮魮,0.08333333333333333,3,Q3751694,2023
5033,黑斑魮,0.45454545454545453,3,Q2481866,2023
5034,凱氏卉鱂,0.0,3,Q3765648,2023
5035,魯氏野鯪,0.06666666666666667,3,Q2200071,2023
5036,點非鯽,0.047619047619047616,3,Q136165,2023
5037,珍珠亮麗鯛,0.15,3,Q6424850,2023
5038,密金墨頭魚,0.09090909090909091,3,Q1100304,2023
5039,線斑矮脂鯉,0.0,3,Q5779657,2023
5040,加彭銼口象鼻魚,0.07142857142857142,3,Q6406341,2023
5041,豬嘴彎頜象鼻魚,0.6538461538461539,3,Q5746147,2023
5042,法老鼠長頜魚,0.0,3,Q5771359,2023
5043,賴比瑞亞刺鰍,0.07692307692307693,3,Q6411396,2023
5044,蘆鰻,3.4838709677419355,3,Q549760,2023
5045,溪非鯽,0.0,3,Q2680948,2023
5046,西氏亮麗鯛,0.09090909090909091,3,Q5919355,2023
5047,威氏克奈魚,0.05263157894736842,3,Q6424278,2023
5048,盧氏半桿脂鯉,0.06666666666666667,3,Q5768713,2023
5049,帕氏非洲脂鯉,0.0,3,Q5503187,2023
5050,蘇達岩頭長頜魚,0.2,3,Q5569363,2023
5051,火山旗鱂,0.15,3,Q5523346,2023
5052,大眼扁花鱂,0.0,3,Q3761157,2023
5053,豪氏歧鬚鮠,0.0,3,Q3765916,2023
5054,布氏非洲鮭鯉,0.25,3,Q6416515,2023
5055,喜暖非鯽,0.0625,3,Q6428166,2023
5056,懷氏旗鱂,0.0,3,Q8202601,2023
5057,福氏小鮭脂鯉,0.09090909090909091,3,Q3061828,2023
5058,喀麥隆金鱨,0.0,3,Q5779714,2023
5059,非洲拉迪脂鯉,0.09523809523809523,3,Q3766673,2023
5060,似稚球麗魚,0.0,3,Q5513396,2023
5061,鈍吻河棱鯡,0.047619047619047616,3,Q5904985,2023
5062,雜色非鯽,0.0,3,Q2648212,2023
5063,布氏長嘴鱲,0.2,3,Q1103768,2023
5064,霍氏旗鱂,0.0,3,Q8202572,2023
5065,羅氏歧鬚鮠,0.0,3,Q3762090,2023
5066,粗鰭魮,0.07692307692307693,3,Q2442142,2023
5067,基氏野鯪,0.0625,3,Q599596,2023
5068,條紋假鰓鱂,0.0,3,Q591419,2023
5069,瓦氏底鰕鱂,0.05555555555555555,3,Q3757259,2023
5070,赫氏岩頭長頜魚,0.0,3,Q5578623,2023
5071,漢氏旗鱂,0.0,3,Q10955679,2023
5072,亞東雅非洲脂鯉,0.3870967741935484,3,Q366188,2023
5073,圓腹棱鯡,0.25,3,Q3759264,2023
5074,遺魮,0.0625,3,Q2314721,2023
5075,剛果河橋鱨,0.0,3,Q3757497,2023
5076,拉氏旗鱂,0.0,3,Q8202575,2023
5077,溫氏胸麗魚,0.0,3,Q6425188,2023
5078,薩拉鬍鯰,0.058823529411764705,3,Q3766081,2023
5079,星點伴麗魚,0.05,3,Q966430,2023
5080,橫紋旗鱂,0.0,3,Q3766401,2023
5081,側頭金鱨,0.0,3,Q5559563,2023
5082,雷氏球麗魚,0.0,3,Q3009116,2023
5083,玻璃副沙鯰,0.0,3,Q3755213,2023
5084,沙利文岩頭長頷魚,0.14285714285714285,3,Q6421906,2023
5085,矮矛耙麗魚,0.125,3,Q2257993,2023
5086,卡隆直口非鯽,0.07692307692307693,3,Q5568551,2023
5087,佩林斯魮,0.05555555555555555,3,Q2379631,2023
5088,梭魮,0.17391304347826086,3,Q2498532,2023
5089,貢吉錫伯鯰,0.0,3,Q3755735,2023
5090,瞻星錫伯鯰,0.0,3,Q3759314,2023
5091,盧勒河櫛麗魚,0.0,3,Q3811774,2023
5092,真翼歧鬚鮠,0.52,3,Q1245455,2023
5093,寬口魮,0.05263157894736842,3,Q2683821,2023
5094,點歧鬚鮠,0.0,3,Q3760146,2023
5095,羅得西亞紋鮭脂鯉,0.0,3,Q6403104,2023
5096,珍珠旗鱂,0.0,3,Q8202554,2023
5097,大鬚鬍鯰,0.2,3,Q5534960,2023
5098,朱氏花高鱂,0.0,3,Q6403060,2023
5099,屈氏球麗魚,0.0,3,Q6424043,2023
5100,剛果亮麗鯛,0.047619047619047616,3,Q5686479,2023
5101,異頭耀鯰,0.08333333333333333,3,Q3755987,2023
5102,坦贊狗脂鯉,0.52,3,Q5954759,2023
5103,後紋非洲脂鯉,0.07692307692307693,3,Q583273,2023
5104,沙丁小鮭脂鯉,0.375,3,Q5631384,2023
5105,尼羅河雙背鰭鱨,0.8571428571428571,3,Q3763182,2023
5106,通布錫伯鯰,0.08333333333333333,3,Q3758979,2023
5107,斑金鱨,0.6,3,Q8345808,2023
5108,奧果金鱨,0.0,3,Q6430016,2023
5109,盧庫盤唇鱨,0.0,3,Q3758325,2023
5110,犘氏亮麗鯛,0.0,3,Q5515843,2023
5111,多棘直口非鯽,0.0,3,Q5858119,2023
5112,莫佐盤唇鱨,0.07142857142857142,3,Q281214,2023
5113,艾氏非洲脂鯉,0.26666666666666666,3,Q7734291,2023
5114,始祖魮,0.13043478260869565,3,Q3752097,2023
5115,圓翅野鯪,0.2,3,Q2781146,2023
5116,剛果遠紋麗魚,0.05,3,Q6424447,2023
5117,短尾護尾鮠,0.0,3,Q2890724,2023
5118,四點魮,0.06666666666666667,3,Q3035857,2023
5119,鮑氏底鰕鱂,0.0,3,Q8963109,2023
5120,窄頭複齒脂鯉,0.07142857142857142,3,Q5679720,2023
5121,貝爾鮭脂鯉,0.35,3,Q2714627,2023
5122,特拉氏魮,0.05555555555555555,3,Q2111566,2023
5123,革歧鬚鮠,0.21052631578947367,3,Q6405166,2023
5124,斯坦利氏魮,0.03571428571428571,3,Q2196817,2023
5125,尾斑深埃脂鯉,0.05555555555555555,3,Q8244819,2023
5126,珍妮燈鱂,0.058823529411764705,3,Q6422496,2023
5127,小擬長頜魚,0.17647058823529413,3,Q6403859,2023
5128,恩氏燈鱂,0.2857142857142857,3,Q6422659,2023
5129,莫諾長脂鯉,0.0,3,Q3022305,2023
5130,尼羅異耳骨舌魚,1.8333333333333333,3,Q387247,2023
5131,克氏低線鱲,0.3333333333333333,3,Q2462879,2023
5132,格氏刺鰍,0.0625,3,Q6411468,2023
5133,羅氏底鰕鱂,0.0,3,Q5659778,2023
5134,托尼氏突吻魚,0.0625,3,Q3758010,2023
5135,灰異吻象鼻魚,0.06666666666666667,3,Q5551473,2023
5136,剛果短脂鯉,0.0,3,Q6416206,2023
5137,特氏扁花鱂,0.0,3,Q3765707,2023
5138,蓮花高鱂,0.0,3,Q5945404,2023
5139,隱身四鰭鮠,0.058823529411764705,3,Q3756248,2023
5140,細杜鰍鯰,0.3333333333333333,3,Q5486632,2023
5141,卡麥倫非鯽,0.0,3,Q6428066,2023
5142,金龍扁鱂,0.0,3,Q3767880,2023
5143,中間異吻象鼻魚,0.09090909090909091,3,Q10876783,2023
5144,波利旗鱂,0.0,3,Q8202590,2023
5145,莫呂燈鱂,0.05555555555555555,3,Q5645866,2023
5146,蝶魮,0.047619047619047616,3,Q2692312,2023
5147,湯氏異吻象鼻魚,0.07142857142857142,3,Q5256032,2023
5148,短尾非洲鮭鯉,0.05263157894736842,3,Q574976,2023
5149,厄氏旗鱂,0.0,3,Q8202552,2023
5150,藍氏旗鱂,0.08333333333333333,3,Q2840057,2023
5151,布爾氏魮,0.11764705882352941,3,Q2624580,2023
5152,白斑岩頭長頜魚,0.0,3,Q5792256,2023
5153,篩鯡,0.16,3,Q2979412,2023
5154,三標魮,0.1,3,Q3752009,2023
5155,厚身刺鳅,0.037037037037037035,3,Q6411565,2023
5156,中條扁鱂,0.0,3,Q5767003,2023
5157,羅氏扁鱂,0.0,3,Q5710150,2023
5158,羅氏緣邊麗魚,0.0,3,Q2147604,2023
5159,通貝非洲鮭鯉,0.0,3,Q13257520,2023
5160,紅頦扁鱂,0.2777777777777778,3,Q2288586,2023
5161,盧阿普拉彎頜象鼻魚,0.0,3,Q5553784,2023
5162,布氏齧埃脂鯉,0.05,3,Q6416219,2023
5163,亨氏似長頜魚,0.0,3,Q118908,2023
5164,長尾護尾鮠,0.07142857142857142,3,Q5648137,2023
5165,馬休擬長頜魚,0.13333333333333333,3,Q6404264,2023
5166,短非洲脂鯉,0.0,3,Q6416143,2023
5167,雙斑伴麗魚,1.5172413793103448,3,Q691099,2023
5168,肅氏鯡脂鯉,0.0,3,Q6416093,2023
5169,大頭魮,0.0625,3,Q2439725,2023
5170,布氏真吸唇鱨,0.09090909090909091,3,Q1103864,2023
5171,圖氏歧鬚鮠,0.0,3,Q3766718,2023
5172,巴莫扁鱂,0.0,3,Q6422938,2023
5173,短鬚錐頜象鼻魚,0.06666666666666667,3,Q3109456,2023
5174,貢氏真吸唇鱨,0.07142857142857142,3,Q1104814,2023
5175,裸鬍鯰,0.2777777777777778,3,Q1109148,2023
5176,四斑魮,0.058823529411764705,3,Q3751578,2023
5177,光滑細歧鬚鱨,0.07142857142857142,3,Q5500329,2023
5178,中間擬長頜魚,0.16666666666666666,3,Q5537329,2023
5179,貝南電鯰,0.3333333333333333,3,Q3752807,2023
5180,紅脣底鰕鱂,0.0,3,Q8963111,2023
5181,梅氏燈鱂,0.13333333333333333,3,Q15694181,2023
5182,科氏銼口象鼻魚,0.07142857142857142,3,Q6405313,2023
5183,尼科洛魮,0.0625,3,Q2469273,2023
5184,剛果耀鯰,0.1875,3,Q3754235,2023
5185,羅氏矛耙麗魚,0.05,3,Q634220,2023
5186,帶紋矛耙麗魚,0.05,3,Q310822,2023
5187,杜鰍鯰,0.0,3,Q251877,2023
5188,布氏遠紋麗魚,0.17647058823529413,3,Q5556258,2023
5189,糙鱗魮,0.0625,3,Q2019102,2023
5190,羅氏小棱鯡,0.16666666666666666,3,Q5525242,2023
5191,雜色耀鯰,0.06666666666666667,3,Q3758386,2023
5192,闊帶魮,0.058823529411764705,3,Q658497,2023
5193,伏氏帚齒非鯽,0.05555555555555555,3,Q615757,2023
5194,短身狗脂鯉,0.5217391304347826,3,Q2305702,2023
5195,長背突吻魚,0.06896551724137931,3,Q3761545,2023
5196,梅蘭結耙非鯽,0.1111111111111111,3,Q2397587,2023
5197,黑翅長頜魚,0.043478260869565216,3,Q6414619,2023
5198,大頭副克奈氏魚,0.07142857142857142,3,Q10938518,2023
5199,微體小棱鯡,0.05,3,Q5511603,2023
5200,小細鯡,0.13333333333333333,3,Q3760248,2023
5201,紋尾魮,0.058823529411764705,3,Q2623888,2023
5202,飾邊旗鱂,0.08333333333333333,3,Q5652930,2023
5203,巴氏岩頭長頜魚,0.06666666666666667,3,Q5573907,2023
5204,恩蒂底鰕鱂,0.09090909090909091,3,Q8963107,2023
5205,康吉副沙鯰,0.0,3,Q3754168,2023
5206,點頰胸麗魚,0.0,3,Q5541052,2023
5207,幾內亞扁鱂,0.07692307692307693,3,Q8776638,2023
5208,加彭結耙非鯽,0.0,3,Q429004,2023
5209,叉齒擬長頜魚,0.16666666666666666,3,Q5636883,2023
5210,蘭克墨頭魚,0.05555555555555555,3,Q1100404,2023
5211,韋梅歧鬚鮠,0.0,3,Q5573824,2023
